id|label|vocoder|language|speaker|script
/GPT/wav/LJ040-0190.wav|fake|tts-1-hd|English|nova|he had better than average ability in arithmetical reasoning for his age group.
/LJSpeech/train/wav/LJ046-0231.wav|real|real|English|"Its efforts appear to have been too largely directed at the ""crank"" threat."|
/GPT/wav/LJ018-0302.wav|fake|tts-1-hd|English|onyx|For these cash was obtained in notes; the notes were exchanged by one of the conspirators for gold at the Bank of England, and again the same day
/GPT/wav/LJ002-0307.wav|fake|tts-1-hd|English|echo|only out of a satisfaction of all his former debts, end quote. The fees were not always extorted, it is true;
/GPT/wav/LJ033-0002.wav|fake|tts-1-hd|English|echo|Chapter four. The Assassin: Part two.
/LJSpeech/train/wav/LJ006-0069.wav|real|real|English|consign many of the more petty and unpracticed offenders to this place,|
/LJSpeech/train/wav/LJ031-0043.wav|real|real|English|evidenced no palpable pulse; and had a few chest sounds which were thought to be heartbeats.|
/LJSpeech/train/wav/LJ006-0253.wav|real|real|English|the signal for the commencement of obscene talk, revelry, and violence.|
/GPT/wav/LJ008-0088.wav|fake|tts-1|English|fable|As many spectators as ever thronged to see the dreadful show,
/GPT/wav/LJ007-0017.wav|fake|tts-1-hd|English|echo|It is to be feared too that although the surface was thus whitewashed and decorous, much that was vicious still festered and rankled beneath,
/LJSpeech/train/wav/LJ018-0383.wav|real|real|English|He was glad, therefore, to get an extra allowance of bread,|
/GPT/wav/LJ015-0023.wav|fake|tts-1|English|fable|Mr. Bates had been confidential managing clerk, and was taken into the firm not alone as a reward for long and faithful service
/LJSpeech/train/wav/LJ014-0304.wav|real|real|English|He was a corn merchant who operated largely in grain.|
/LJSpeech/train/wav/LJ005-0199.wav|real|real|English|"One cell was a dungeon, and the other an ""improper and unhealthy abode for any human being,"" with a watercourse running through it."|
/GPT/wav/LJ011-0095.wav|fake|tts-1-hd|English|alloy|He had prospered in early life, was a slop-seller on a large scale at Bury St. Edmunds, and a sugar-baker in the metropolis.
/GPT/wav/LJ019-0351.wav|fake|tts-1-hd|English|nova|Nor were these the only inducements offered. Where local authorities were indisposed to set their prisons in order,
/LJSpeech/train/wav/LJ049-0202.wav|real|real|English|incident to its responsibilities.|
/LJSpeech/train/wav/LJ002-0074.wav|real|real|English|and tells us that in the state side, quote, such prisoners were safely associated whose manners and conduct evince a more liberal style of education,|
/GPT/wav/LJ036-0115.wav|fake|tts-1|English|onyx|David Knapp, aged eighteen, was Number two;
/LJSpeech/train/wav/LJ028-0499.wav|real|real|English|Ctesias mentions three hundred feet; probably they were not far from the truth.|
/LJSpeech/train/wav/LJ036-0020.wav|real|real|English|"The transfer was dated ""Friday November twenty-two, 'sixty-three"" and was punched in two places by the bus driver."|
/GPT/wav/LJ005-0253.wav|fake|tts-1-hd|English|fable|
/GPT/wav/LJ004-0180.wav|fake|tts-1|English|fable|a price which in those days fluctuated enormously -- as much as a hundred percent in a couple of years;
/GPT/wav/LJ031-0124.wav|fake|tts-1-hd|English|onyx|was cleansed and closed with sutures; but a small metallic fragment remained in the Governor's leg.
/GPT/wav/LJ039-0155.wav|fake|tts-1-hd|English|onyx|or, if either the first or third shots missed, the assassin fired the three shots during a minimum time span of seven point one
/LJSpeech/train/wav/LJ011-0110.wav|real|real|English|He was, however, visited by and received his wife, and several members of the Society of Friends.|
/GPT/wav/LJ021-0056.wav|fake|tts-1-hd|English|fable|Under its guidance, trades and industries covering over ninety percent of all industrial employees
/GPT/wav/LJ009-0166.wav|fake|tts-1|English|shimmer|next, the offenses of returning from transportation, stealing post-office letters, and sacrilege were no longer punishable with death.
/LJSpeech/train/wav/LJ036-0173.wav|real|real|English|but in either event he would have been in the roominghouse at about one p.m.|
/LJSpeech/train/wav/LJ044-0170.wav|real|real|English|He approved arrangements for his family to return to Irving, Texas, to live with Mrs. Ruth Paine.|
/GPT/wav/LJ037-0036.wav|fake|tts-1-hd|English|alloy|Just prior to the shooting, Mrs. Helen Markham, a waitress in downtown Dallas, was about to cross tenth Street at Patton.
/GPT/wav/LJ045-0240.wav|fake|tts-1-hd|English|echo|Many factors were undoubtedly involved in Oswald's motivation for the assassination, and the Commission does not believe
/GPT/wav/LJ016-0224.wav|fake|tts-1|English|fable|Calcraft shared the odium which his office, not strangely, has always inspired. But he was admitted into the jail,
/LJSpeech/train/wav/LJ016-0433.wav|real|real|English|"laughed and jested with the officers about ""Jack Ketch,"" who, through the postponement of the execution, would lose his Christmas dinner."|
/GPT/wav/LJ018-0356.wav|fake|tts-1-hd|English|nova|But a conversation overheard between the two brothers in Newgate satisfactorily exonerated Thomas Wainwright.
/LJSpeech/train/wav/LJ017-0277.wav|real|real|English|The soldiers then?|
/GPT/wav/LJ039-0127.wav|fake|tts-1-hd|English|nova|When Sergeant Zahm was asked whether Oswald's Marine Corps training would have made it easier to operate a rifle with a four-power scope, he replied, quote,
/LJSpeech/train/wav/LJ017-0101.wav|real|real|English|That day Palmer had bought more strychnia, and had called in a fresh doctor.|
/LJSpeech/train/wav/LJ038-0080.wav|real|real|English|Throughout this interrogation he denied that he had anything to do either with the assassination of President Kennedy or the murder of Patrolman Tippit.|
/GPT/wav/LJ011-0198.wav|fake|tts-1|English|echo|An uncle of Miss Wakefield's, accompanied by his solicitor and a Bow Street runner, at once went in pursuit.
/GPT/wav/LJ050-0119.wav|fake|tts-1|English|fable|they should be responsible for advising the Secret Service if information develops indicating the existence of an assassination plot
/GPT/wav/LJ031-0205.wav|fake|tts-1|English|fable|On the seventeenth floor of the Hospital, Mrs. Kennedy and the Attorney General joined other members of the Kennedy family to await the conclusion of the autopsy.
/LJSpeech/train/wav/LJ038-0008.wav|real|real|English|Brewer knew from radio broadcasts that the President had been shot and that a patrolman had also been shot in Oak Cliff.|
/LJSpeech/train/wav/LJ038-0245.wav|real|real|English|A photography expert with the FBI|
/GPT/wav/LJ019-0210.wav|fake|tts-1|English|echo|But when this suggestion was brought before the court of aldermen, various amendments were proposed.
/GPT/wav/LJ014-0196.wav|fake|tts-1-hd|English|alloy|by his identification by Cope in Westminster Hospital, who survived long enough to make a formal deposition before Mr. Jardine,
/GPT/wav/LJ050-0239.wav|fake|tts-1|English|echo|From February eleven through June thirty, nineteen sixty-four,
/LJSpeech/train/wav/LJ005-0208.wav|real|real|English|the only aperture through which air could be admitted being an iron grating level with the street,|
/LJSpeech/train/wav/LJ032-0119.wav|real|real|English|but only after Day viewed the knob on the bolt through a magnifying glass and found no prints.|
/GPT/wav/LJ002-0079.wav|fake|tts-1-hd|English|alloy|Its name and its situation were the same as those of the old place of carrying out the terrible sentence inflicted on accused persons who stood mute.
/LJSpeech/train/wav/LJ021-0105.wav|real|real|English|and the vital necessity of improving labor conditions,|
/GPT/wav/LJ013-0180.wav|fake|tts-1-hd|English|nova|The intention of the real murderer to shift the crime to burglars was evident although futile,
/GPT/wav/LJ037-0043.wav|fake|tts-1|English|fable|She raised her hands to her eyes as the man started to walk back toward Patton.
/LJSpeech/train/wav/LJ006-0232.wav|real|real|English|More often they occurred at night, and were continued to the bitter end.|
/GPT/wav/LJ011-0249.wav|fake|tts-1|English|alloy|On this renewed visit Mr. Owen was still absent, and Mr. Mullay agreed to write him a note from a copy Howard gave him.
/LJSpeech/train/wav/LJ006-0041.wav|real|real|English|Changes introduced under pressure had been only skin deep.|
/LJSpeech/train/wav/LJ021-0180.wav|real|real|English|to issue new bonds therefore bearing only three and one half percent interest,|
/GPT/wav/LJ002-0063.wav|fake|tts-1|English|alloy|It was fifty feet by twenty-five, and had five wards each thirty-eight by fifteen. At one end of the yard was an arcade,
/LJSpeech/train/wav/LJ048-0110.wav|real|real|English|Since the President was to be at the Trade Mart longer than at any other location in Dallas and in view of the security hazards presented by the building,|
/LJSpeech/train/wav/LJ047-0240.wav|real|real|English|They agree that Hosty told Revill|
/GPT/wav/LJ037-0048.wav|fake|tts-1|English|shimmer|Helen Markham was screaming as she leaned over the body.
/LJSpeech/train/wav/LJ013-0119.wav|real|real|English|Howse, the steward, accused the other servants, but they retorted, declaring that he had been visited by the thief the day previous,|
/LJSpeech/train/wav/LJ048-0220.wav|real|real|English|Conduct of Secret Service agents in Fort Worth on November twenty-two.|
/LJSpeech/train/wav/LJ035-0175.wav|real|real|English|The sergeant did the same thing at the rear of the building.|
/LJSpeech/train/wav/LJ042-0215.wav|real|real|English|but our, the people, culture, traditions, heritage, and very people itself, and yet|
/LJSpeech/train/wav/LJ006-0046.wav|real|real|English|There was no longer the faintest possible excuse for overcrowding. The numbers now committed to Newgate had sensibly diminished.|
/LJSpeech/train/wav/LJ044-0052.wav|real|real|English|Furthermore, the general tenor of Oswald's next letter to V. T. Lee,|
/LJSpeech/train/wav/LJ001-0176.wav|real|real|English|because the modern practice is to disregard the relation between the printing and the ornament altogether,|
/LJSpeech/train/wav/LJ041-0080.wav|real|real|English|in those arguments, quote, and make himself come out top dog, end quote.|
/LJSpeech/train/wav/LJ016-0072.wav|real|real|English|where he presently committed a burglary at Lymington, was caught, and lodged in Winchester Jail.|
/GPT/wav/LJ034-0151.wav|fake|tts-1|English|alloy|of what he said on November twenty-two.
/LJSpeech/train/wav/LJ018-0083.wav|real|real|English|Sattler was a very excitable although not an ill-tempered man.|
/LJSpeech/train/wav/LJ018-0243.wav|real|real|English|the hardship to the holders of these lands being plain, should the allegations of invalidity be made good.|
/GPT/wav/LJ032-0234.wav|fake|tts-1|English|echo|The rifle was shipped from Klein's in Chicago on March twenty, nineteen sixty-three, at a time when the Oswalds were living on Neely Street.
/GPT/wav/LJ019-0249.wav|fake|tts-1|English|fable|The varieties in construction were still very marked.
/GPT/wav/LJ025-0017.wav|fake|tts-1|English|echo|He affirms that living beings have been subdivided from the earliest times into animated beings, which possess sense and motion,
/LJSpeech/train/wav/LJ001-0115.wav|real|real|English|in short, it happens to this craft, as to others, that the utilitarian practice, though it professes to avoid ornament,|
/LJSpeech/train/wav/LJ036-0139.wav|real|real|English|He gave me a dollar bill, the trip was ninety-five cents.|
/GPT/wav/LJ004-0150.wav|fake|tts-1-hd|English|alloy|Matters were on much the same footing at St. Albans.
/GPT/wav/LJ041-0172.wav|fake|tts-1-hd|English|fable|I never said anything to him again and he never said anything to me again, end quote.
/GPT/wav/LJ009-0210.wav|fake|tts-1-hd|English|alloy|On the left side of the head the fatal mall,
/LJSpeech/train/wav/LJ016-0128.wav|real|real|English|He now put in requisition the rope made of the sheets, and with its help lowered himself into the street.|
/LJSpeech/train/wav/LJ034-0182.wav|real|real|English|The person in the window was a white man and, quote, looked to me like he was looking straight at the Triple Underpass, end quote, down Elm Street.|
/LJSpeech/train/wav/LJ002-0227.wav|real|real|English|absence or neglect of divine service, were present as in the King's Bench, but in an exaggerated form.|
/LJSpeech/train/wav/LJ035-0067.wav|real|real|English|from the sixth floor by the time Baker and Truly arrived, Commission counsel asked Baker and Truly to repeat their movements from the time of the shot|
/LJSpeech/train/wav/LJ003-0318.wav|real|real|English|No prisoners should in future be ironed, except in cases of misconduct,|
/LJSpeech/train/wav/LJ034-0194.wav|real|real|English|Their testimony is of probative value, however, because their limited description is consistent with that of the man who has been found by the Commission,|
/LJSpeech/train/wav/LJ019-0105.wav|real|real|English|and that a new system of prison discipline should be introduced.|
/LJSpeech/train/wav/LJ021-0004.wav|real|real|English|Tonight I continue that report, though, because of the shortness of time, I must defer a number of subjects to a later date.|
/GPT/wav/LJ049-0187.wav|fake|tts-1-hd|English|fable|These proposals included suggestions to locate exclusive responsibility for all phases of the work
/LJSpeech/train/wav/LJ015-0309.wav|real|real|English|"and the judge, in passing sentence on him of transportation for life, expressed deep regret that ""the ingenuity, skill, and talent,"|
/GPT/wav/LJ042-0111.wav|fake|tts-1-hd|English|nova|Jeanne De Mohrenschildt, another member of that group,
/LJSpeech/train/wav/LJ019-0093.wav|real|real|English|and because the machine was often so imperfect that the amount of effort could not be exactly regulated.|
/GPT/wav/LJ016-0125.wav|fake|tts-1-hd|English|onyx|with this, placed against the wall near the chevaux-de-frise, he made an escalade.
/GPT/wav/LJ017-0136.wav|fake|tts-1-hd|English|echo|with exquisite torture, and with a poison that would leave, as he thought, no trace.
/GPT/wav/LJ001-0080.wav|fake|tts-1-hd|English|echo|he seems to have taken the letter of the Elzevirs of the seventeenth century for his model:
/GPT/wav/LJ042-0175.wav|fake|tts-1|English|shimmer|could possibly make a choice between them, there is no choice,
/LJSpeech/train/wav/LJ009-0233.wav|real|real|English|The rope still broke sometimes, although it was not often that the horrid scene seen at Jersey at the beginning of the century was repeated.|
/GPT/wav/LJ001-0180.wav|fake|tts-1|English|fable|the proportions of the page still give pleasure by the sense of richness that the cuts and letter together convey.
/GPT/wav/LJ049-0028.wav|fake|tts-1|English|onyx|The Secret Service has therefore suggested this practice only on extraordinary occasions.
/LJSpeech/train/wav/LJ025-0107.wav|real|real|English|They absorb oxygen and give out carbonic acid.|
/LJSpeech/train/wav/LJ039-0227.wav|real|real|English|with two hits, within four point eight and five point six seconds.|
/LJSpeech/train/wav/LJ021-0121.wav|real|real|English|But I would point out that the extent and severity of labor disputes during this period|
/GPT/wav/LJ026-0004.wav|fake|tts-1|English|onyx|Yet there are many unicellular forms in which both kinds of nutrition go on at the same time;
/LJSpeech/train/wav/LJ009-0065.wav|real|real|English|and the old clerk lifts up his cracked voice, saying, 'Let us sing to the praise and glory of God.'|
/LJSpeech/train/wav/LJ041-0074.wav|real|real|English|John E. Donovan, one of his former officers, testified that Oswald thought, quote,|
/LJSpeech/train/wav/LJ017-0130.wav|real|real|English|To the last, therefore, he played the part of a man wrongfully convicted, and did not abandon hope|
/LJSpeech/train/wav/LJ001-0082.wav|real|real|English|In spite, however, of his praiseworthy efforts, printing had still one last degradation to undergo.|
/GPT/wav/LJ028-0153.wav|fake|tts-1|English|alloy|The bitumen used in the work was brought to Babylon from Is, a small stream which flows into the Euphrates
/LJSpeech/train/wav/LJ009-0114.wav|real|real|English|Mr. Wakefield winds up his graphic but somewhat sensational account by describing another religious service, which may appropriately be inserted here.|
/GPT/wav/LJ003-0211.wav|fake|tts-1|English|onyx|They were never left quite alone for fear of suicide, and for the same reason they were searched for weapons or poisons.
/LJSpeech/train/wav/LJ012-0178.wav|real|real|English|"Thurtell drove him down in a gig, ""to be killed as he traveled,"" in Thurtell's own words."|
/GPT/wav/LJ002-0332.wav|fake|tts-1|English|onyx|Sometimes rugs were urgently required and not forthcoming;
/LJSpeech/train/wav/LJ045-0159.wav|real|real|English|Question: How did you indicate to him that you were angry with him? Answer: By not talking to him.|
/GPT/wav/LJ042-0098.wav|fake|tts-1-hd|English|nova|The subsidy, apparently similar to those sometimes given to foreigners allowed to remain in the Soviet Union, together with his salary,
/LJSpeech/train/wav/LJ039-0107.wav|real|real|English|"In May of nineteen fifty-nine, on another range, Oswald scored one hundred ninety-one, which was one point over the minimum for ranking as a ""marksman."""|
/GPT/wav/LJ030-0186.wav|fake|tts-1|English|shimmer|The driver, William Greer, heard a noise which he took to be a backfire from one of the motorcycles flanking the Presidential car.
/LJSpeech/train/wav/LJ048-0029.wav|real|real|English|As reflected in this testimony,|
/LJSpeech/train/wav/LJ034-0187.wav|real|real|English|Fischer described the man's hair as some shade of brown, quote, it wasn't dark, and it wasn't light, end quote.|
/LJSpeech/train/wav/LJ016-0352.wav|real|real|English|the officials spoke in whispers; there was but little moving to and fro.|
/LJSpeech/train/wav/LJ033-0034.wav|real|real|English|Oswald never asked Mrs. Paine about the use of curtain rods,|
/LJSpeech/train/wav/LJ010-0201.wav|real|real|English|Young England was a secret society, with no aim or object.|
/LJSpeech/train/wav/LJ015-0144.wav|real|real|English|developed to a colossal extent the frauds he had already practiced as a subordinate.|
/LJSpeech/train/wav/LJ039-0074.wav|real|real|English|you should not have any difficulty in hitting your target. I mean it requires no training at all to shoot a weapon with a telescopic sight|
/LJSpeech/train/wav/LJ046-0014.wav|real|real|English|at the time of President Kennedy's assassination.|
/LJSpeech/train/wav/LJ006-0019.wav|real|real|English|The first named had long been an active philanthropist, devoting himself more particularly to the reformation of juvenile criminals.|
/LJSpeech/train/wav/LJ009-0224.wav|real|real|English|At the first-named the exhibition nearly created a tumult, and the body was taken down and buried,|
/LJSpeech/train/wav/LJ002-0293.wav|real|real|English|those who could pay nothing went, as a matter of course, to the common side;|
/LJSpeech/train/wav/LJ006-0126.wav|real|real|English|had been known to employ threats, declaring that he was often consulted by the governor as to a prisoner's character,|
/GPT/wav/LJ015-0031.wav|fake|tts-1-hd|English|onyx|it had assumed enormous responsibilities -- on one side by the ownership of the Mostyn collieries, a valueless property,
/GPT/wav/LJ003-0248.wav|fake|tts-1-hd|English|onyx|The irons weighed from three to four pounds, but heavier irons, seven or eight pounds' weight,
/GPT/wav/LJ025-0084.wav|fake|tts-1|English|shimmer|And if we substitute for the possession of an alimentary cavity the power of taking solid nutriment into the body and there digesting it,
/LJSpeech/train/wav/LJ045-0212.wav|real|real|English|this time concerning his use of an alias.|
/LJSpeech/train/wav/LJ015-0013.wav|real|real|English|He was found guilty, and sentenced to the seemingly inadequate punishment of four years' transportation.|
/LJSpeech/train/wav/LJ004-0030.wav|real|real|English|the principle of classification was freshly enunciated; prison regulations were framed for general observance.|
/LJSpeech/train/wav/LJ014-0063.wav|real|real|English|After the marriage a close intimacy was still maintained between O'Connor and the Mannings.|
/LJSpeech/train/wav/LJ031-0114.wav|real|real|English|Two additional operations were performed on Governor Connally for wounds which he had not realized he had sustained until he regained consciousness the following day.|
/LJSpeech/train/wav/LJ028-0409.wav|real|real|English|Some, calling themselves Christians, are the descendants of Babylonians, perhaps of Nebuchadnezzar himself.|
/GPT/wav/LJ035-0008.wav|fake|tts-1|English|onyx|The first person to see Oswald after the assassination was Patrolman M. L. Baker of the Dallas Police Department.
/GPT/wav/LJ039-0164.wav|fake|tts-1|English|shimmer|from a tower at three silhouette targets at distances of one hundred seventy-five, two hundred forty, and two hundred sixty-five feet.
/GPT/wav/LJ010-0315.wav|fake|tts-1-hd|English|echo|and sold out to the amount here stated, and without the knowledge of my partners.
/LJSpeech/train/wav/LJ033-0152.wav|real|real|English|The portion of the palm which was identified was the heel of the right palm, i.e., the area near the wrist, on the little finger side.|
/GPT/wav/LJ029-0040.wav|fake|tts-1-hd|English|fable|Lawson received a tentative schedule of the Texas trip on November eight from Roy H. Kellerman, assistant special agent in charge of the White House detail,
/GPT/wav/LJ019-0258.wav|fake|tts-1-hd|English|echo|Both, however, varied greatly in mechanism and in the amount of energy they called forth,
/GPT/wav/LJ037-0145.wav|fake|tts-1-hd|English|onyx|Four cartridge cases were found in the shrubbery on the corner of tenth and Patton by three of the eyewitnesses -- Domingo Benavides,
/GPT/wav/LJ007-0184.wav|fake|tts-1|English|shimmer|The inspectors retorted without loss of time, reiterating their charges, and pointing out that the committee of aldermen by its own admission
/GPT/wav/LJ012-0287.wav|fake|tts-1-hd|English|nova|On the other hand, it was adduced in evidence that Mrs. Gale had been at his lodgings the very day after the murder,
/GPT/wav/LJ008-0086.wav|fake|tts-1-hd|English|echo|A great concourse of people attended on this melancholy occasion.
/LJSpeech/train/wav/LJ038-0192.wav|real|real|English|six. You can either throw out or give my clothing, etc. away. Do not keep these.|
/GPT/wav/LJ032-0175.wav|fake|tts-1|English|nova|and identified the shirt as being the one worn by Oswald primarily because of a distinctive hole in the shirt's right elbow.
/GPT/wav/LJ016-0277.wav|fake|tts-1-hd|English|onyx|This is proved by contemporary accounts, especially one graphic and realistic article which appeared in the 'Times,'
/GPT/wav/LJ036-0101.wav|fake|tts-1|English|alloy|He was taken to the lineup room where, according to Whaley, five young teenagers, all handcuffed together, were displayed with Oswald.
/GPT/wav/LJ031-0158.wav|fake|tts-1|English|shimmer|As soon as one of the agents learned of the shooting, he asked the officer in charge of the police detail at the airport
/LJSpeech/train/wav/LJ037-0006.wav|real|real|English|A sixth did so the next day.|
/LJSpeech/train/wav/LJ018-0114.wav|real|real|English|the others to twenty and ten years.|
/GPT/wav/LJ010-0129.wav|fake|tts-1|English|echo|but Ings said he hoped God would be more merciful to him than men had been.
/GPT/wav/LJ048-0118.wav|fake|tts-1|English|fable|He did not have a checklist of the tasks he was expected to accomplish, either by his own efforts or with the cooperation of local authorities.
/GPT/wav/LJ040-0047.wav|fake|tts-1|English|nova|That associate did not think that Oswald was a Communist.
/GPT/wav/LJ004-0107.wav|fake|tts-1-hd|English|onyx|The most important jail act of that early period, however, was the twenty-four George the third c. fifty-four, s. four (seventeen eighty-four)
/GPT/wav/LJ033-0101.wav|fake|tts-1|English|echo|so that it was carried straight and parallel to his body.
/LJSpeech/train/wav/LJ019-0050.wav|real|real|English|One school were strongly in favor of the continuous separation of prisoners,|
/LJSpeech/train/wav/LJ037-0023.wav|real|real|English|Another witness, Domingo Benavides, was driving a pickup truck west on tenth Street.|
/GPT/wav/LJ017-0218.wav|fake|tts-1|English|shimmer|The captain was kindly but somewhat intemperate, the first mate a man of some determination,
/GPT/wav/LJ047-0238.wav|fake|tts-1|English|nova|Hosty parked his car in the basement of police headquarters and there met an acquaintance, Lt. Jack Revill of the Dallas police force.
/GPT/wav/LJ013-0109.wav|fake|tts-1|English|nova|The proceeds of the robbery were lodged in a Boston bank,
/LJSpeech/train/wav/LJ035-0156.wav|real|real|English|Mrs. Reid testified that when she saw Oswald, he was wearing a T-shirt and no jacket.|
/GPT/wav/LJ004-0143.wav|fake|tts-1|English|echo|so that the culprit, in addition to his sentence,
/LJSpeech/train/wav/LJ013-0207.wav|real|real|English|In this he gave as the motives of his crime a quarrel he had with his master, who threatened to discharge him without a character.|
/LJSpeech/train/wav/LJ011-0089.wav|real|real|English|and listened attentively to the ordinary, who read him the well-known address written and delivered by Dr. Dodd previous to his own execution for forgery.|
/GPT/wav/LJ044-0031.wav|fake|tts-1-hd|English|shimmer|Oswald's Fair Play for Cuba activities may be viewed as a very shrewd political operation
/GPT/wav/LJ026-0133.wav|fake|tts-1|English|fable|combined with nitrogen and sulphur (probably also with salts, water, etc.) to form proteid matter.
/LJSpeech/train/wav/LJ048-0035.wav|real|real|English|It was against this background and consistent with the criteria followed by the FBI prior to November twenty-two|
/GPT/wav/LJ014-0165.wav|fake|tts-1|English|fable|and presented by no heathen land under the sun.
/GPT/wav/LJ017-0045.wav|fake|tts-1-hd|English|echo|The Central Criminal Court was crowded to suffocation.
/LJSpeech/train/wav/LJ031-0199.wav|real|real|English|President and Mrs. Johnson were flown by helicopter to the White House, from where Mrs. Johnson was driven to her residence under Secret Service escort.|
/LJSpeech/train/wav/LJ037-0102.wav|real|real|English|He stated further that from, quote, What I saw of him, end quote, the man looked like the man in the picture.|
/GPT/wav/LJ013-0054.wav|fake|tts-1-hd|English|fable|then brought an action against the administrators, and at the trial Dr. Bailey swore that the note had been given him by Smith.
/LJSpeech/train/wav/LJ011-0219.wav|real|real|English|William Wakefield in Lancaster Jail, and Edward Gibbon Wakefield in Newgate, which sentences were duly enforced.|
/LJSpeech/train/wav/LJ006-0288.wav|real|real|English|The separation of the sexes was not indeed rigidly carried out in Newgate as yet.|
/LJSpeech/train/wav/LJ013-0165.wav|real|real|English|The housemaid suggested that they should see if his lordship was all right, and the three went to his bedroom.|
/GPT/wav/LJ012-0100.wav|fake|tts-1-hd|English|nova|Some ham sandwiches, several cigar ends, and two empty champagne bottles were found on the premises next day, showing how they had passed their time.
/GPT/wav/LJ034-0061.wav|fake|tts-1|English|onyx|The results of this investigation are fully discussed in chapter six, page two forty-nine.
/LJSpeech/train/wav/LJ019-0193.wav|real|real|English|"but as the plan was ""confessedly experimental, for the benefit of the country generally, the amount for which the city should be responsible should be distinctly limited"|
/LJSpeech/train/wav/LJ008-0309.wav|real|real|English|Its receipt was immediately followed by the promulgation of its contents to the persons most closely concerned,|
/GPT/wav/LJ036-0100.wav|fake|tts-1-hd|English|alloy|Notified of Whaley's statement, the police brought him to the police station that afternoon.
/LJSpeech/train/wav/LJ015-0164.wav|real|real|English|Redpath passed and lifted his hat to his chairman; the latter acknowledged the salute.|
/LJSpeech/train/wav/LJ039-0198.wav|real|real|English|but to determine the maximum speed at which it could be fired.|
/GPT/wav/LJ033-0087.wav|fake|tts-1|English|onyx|She thought that its color was similar to that of the bag found on the sixth floor of the School Book Depository after the assassination.
/GPT/wav/LJ001-0166.wav|fake|tts-1-hd|English|nova|is the habit that publishers have of eking out a thin volume by printing it on thick paper almost of the substance of cardboard,
/LJSpeech/train/wav/LJ008-0278.wav|real|real|English|"or theirs might be one of many, and it might be considered necessary to ""make an example."""|
/GPT/wav/LJ002-0129.wav|fake|tts-1-hd|English|onyx|would have amounted to sixty-eight thousand, seven hundred twenty-eight pounds, and if defended,
/LJSpeech/train/wav/LJ039-0100.wav|real|real|English|During the first week of an intensive eight-week training period he received instruction in sighting, aiming, and manipulation of the trigger.|
/LJSpeech/train/wav/LJ005-0229.wav|real|real|English|"By another clause of the Jail Act, two justices were to be appointed to visit the prison at least thrice in every quarter, and ""oftener if occasion required."""|
/GPT/wav/LJ001-0128.wav|fake|tts-1|English|echo|it is not a real gain, for the modern printer throws the gain away by putting inordinately wide spaces between his lines, which, probably,
/GPT/wav/LJ028-0294.wav|fake|tts-1-hd|English|shimmer|no stranger's hands have wrought this work on me, but my own only.
/LJSpeech/train/wav/LJ008-0227.wav|real|real|English|slipshod and slovenly, in crushed bonnet and dirty shawl, the gown fastened by a single hook,|
/GPT/wav/LJ004-0166.wav|fake|tts-1|English|fable|At the bottom was a circular space, through which ran a narrow passage, and the sides of which were fitted with barrack bedsteads.
/LJSpeech/train/wav/LJ019-0281.wav|real|real|English|introduced, as was erroneously supposed, by the prison commissioners appointed under the Prison Act of eighteen seventy-seven.|
/LJSpeech/train/wav/LJ029-0025.wav|real|real|English|When Governor Connally called at the White House on October four to discuss the details of the visit,|
/LJSpeech/train/wav/LJ039-0177.wav|real|real|English|was greater than from the second to the third shot and required a movement in the basic firing position of the marksmen.|
/LJSpeech/train/wav/LJ025-0112.wav|real|real|English|With a qualification, to be considered presently, the answer to this question is undoubtedly in the affirmative.|
/LJSpeech/train/wav/LJ022-0023.wav|real|real|English|The overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read.|
/GPT/wav/LJ028-0421.wav|fake|tts-1-hd|English|fable|it was the beginning of the great collections of Babylonian antiquities in the museums of the Western world.
/GPT/wav/LJ024-0088.wav|fake|tts-1-hd|English|onyx|I hope that thereby the difficult process of constitutional amendment may be rendered unnecessary. But,
/LJSpeech/train/wav/LJ036-0212.wav|real|real|English|About one hundred feet past the intersection Tippit stopped a man walking east along the south side of Patton.|
/GPT/wav/LJ013-0119.wav|fake|tts-1-hd|English|shimmer|Howse, the steward, accused the other servants, but they retorted, declaring that he had been visited by the thief the day previous,
/LJSpeech/train/wav/LJ048-0112.wav|real|real|English|The Commission also regards the security arrangements worked out by Lawson and Sorrels at Love Field as entirely adequate.|
/GPT/wav/LJ019-0178.wav|fake|tts-1-hd|English|echo|and abandoned because of the expense. As to the entire reconstruction of Newgate, nothing had been done as yet.
/GPT/wav/LJ030-0146.wav|fake|tts-1-hd|English|echo|Just prior to the shooting, David F. Powers, riding in the Secret Service follow-up car, remarked to Kenneth O'Donnell
/GPT/wav/LJ034-0162.wav|fake|tts-1-hd|English|onyx|Brennan described to the police the man he saw in the window and then identified Oswald as the person who most nearly resembled the man he saw.
/GPT/wav/LJ033-0026.wav|fake|tts-1|English|alloy|There was little conversation between them on the way home.
/GPT/wav/LJ041-0136.wav|fake|tts-1|English|echo|was shooting at Connally rather than President Kennedy, end quote.
/LJSpeech/train/wav/LJ042-0033.wav|real|real|English|of his concomitant hatred of the United States, which was most clearly expressed in his November twenty-six,|
/GPT/wav/LJ019-0084.wav|fake|tts-1|English|alloy|The greatest pains might be taken to secure isolation,
/GPT/wav/LJ019-0129.wav|fake|tts-1-hd|English|echo|which marked the growth of public interest in prison affairs, and which was the germ of the new system
